Elapsed Time (s),Hot(C),Cold(C),Tset(C),Voltage(V)
1783.125846,30.37,14.88,15,2.9
1783.562921,30.37,14.88,15,2.9
1784.106248,30.37,14.88,15,2.89
1784.54318,30.37,14.88,15,2.91
1785.088999,30.37,14.88,15,2.9
1785.629171,30.37,14.88,15,2.92
1786.065585,30.37,14.88,15,2.89
1786.610214,30.37,14.88,15,2.88
1787.158464,30.37,14.88,15,2.9
1787.59261,30.37,14.88,15,3.56
1788.13912,30.31,14.88,15,2.84
1788.573436,30.31,14.88,15,2.93
1789.115686,30.31,14.88,15,2.87
1789.659379,30.31,14.94,15,2.87
1791.100564,30.31,14.94,15,2.91
1791.64441,30.31,14.94,15,2.88
1792.081545,30.31,14.94,15,2.91
1792.624507,30.31,14.94,15,2.96
1793.165486,30.31,14.94,15,2.94
1793.600977,30.31,14.94,15,2.96
1794.143431,30.31,14.94,15,2.99
1794.578209,30.31,14.94,15,2.89
1795.12441,30.31,14.94,15,2.98
1795.66818,30.31,14.94,15,2.96
1796.10286,30.31,14.94,15,2.93
1796.646462,30.31,14.94,15,2.94
1797.08126,30.31,14.94,15,2.92
1797.623202,30.31,14.94,15,2.9
1798.167856,30.31,14.94,15,2.89
1798.604157,30.31,14.94,15,2.89
1799.149382,30.31,14.94,15,2.87
1799.692043,30.31,14.94,15,2.95
1800.236089,30.31,14.94,15,1.15
1800.672588,30.31,14.94,15,0.95
1801.106736,30.31,15,15,90
1801.682078,30.31,15,15,0.85
1802.118783,30.31,15.06,15,0.81
1802.659634,30.31,15.19,15,0.78
1803.207193,30.31,15.5,15,0.77
1803.64523,30.31,15.63,15,0.8
1804.188457,30.31,15.88,15,0.7
1804.622777,30.31,16.12,15,0.72
1805.166004,30.25,16.25,15,0.7
1805.710242,30.25,16.5,15,0.69
1806.146669,30.25,16.75,15,0.68
1806.693309,30.25,16.75,15,0.67
1807.131122,30.25,16.87,15,0.65
1807.6759,30.25,17.06,15,0.59
1808.220251,30.25,17.19,15,0.67
1808.656652,30.19,17.44,15,0.62
1809.201354,30.19,17.62,15,0.62
1809.636428,30.19,17.75,15,0.61
1810.180979,30.19,18,15,0.6
1810.724585,30.12,18.19,10,0.57
1811.159661,30.12,18.31,10,0.55
1811.701374,30.12,18.31,10,0.56
1812.137707,30.12,18.44,10,0.54
1812.683804,30.12,18.62,10,0.52
1813.228699,30.12,18.69,10,0.53
1813.663468,30.12,18.94,10,0.53
1814.206834,30.12,19.06,10,0.53
1814.641164,30.12,19.19,10,0.52
1815.185779,30.12,19.25,10,0.51
1815.729301,30.12,19.5,10,0.5
1816.162067,30.12,19.5,10,0.49
1816.707663,30.12,19.5,10,0.49
1817.719857,30.12,19.75,10,0.46
1818.154386,30.12,19.87,10,0.47
1818.696508,30.12,20.12,10,0.44
1819.239445,30.12,20.19,10,0.43
1819.671776,30.12,20.37,10,0.47
1820.215314,30.12,20.44,10,0.47
1820.650783,30.12,20.5,10,0.45
1821.193244,30.12,20.56,10,0.45
1821.735946,3012,20.81,10,0.44
1822.171818,30.12,20.81,10,0.42
1822.717768,30.12,20.81,10,0.44
1823.154926,30.12,20.94,10,0.46
1823.699322,30.12,20.94,10,0.4
1824.241604,30.12,21.06,10,0.42
1824.675222,30.12,21.25,10,0.41
1825.219623,30.12,21.25,10,0.41
1825.778378,30.12,21.31,10,0.41
1826.216504,30.12,21.44,10,0.4
1826.761355,30.12,21.44,10,0.41
1827.197439,30.12,21.56,10,0.39
1828.176216,30.12,21.69,10,0.37
1829.262317,30.12,21.87,10,0.41
1829.697506,30.12,22,10,0.37
1830.244874,30.12,22.06,10,0.37
1830.680296,30.12,22.06,10,0.36
1831.225233,30.12,22.19,10,0.36
1831.76781,30.12,22.19,10,0.36
1832.204054,30.12,22.25,10,0.37
1832.748085,30.12,22.31,10,0.37
1833.290102,30.12,22.31,10,0.38
1833.728373,30.12,22.5,10,0.33
1834.27,30.12,22.5,10,0.3
1834.704913,30.12,22.5,10,0.34
1835.248833,30.12,22.62,10,0.33
1835.792421,30.12,22.75,10,0.35
1836.228576,30.12,22.75,10,0.34
1836.773378,30.12,22.75,10,0.33
1837.209131,30.12,22.81,10,0.33
1837.754121,30.12,22.87,10,0.32
1838.29765,30.12,22.87,10,0.32
1838.73055,30.12,23,10,0.36
1839.2733,30.12,23.06,10,0.3
1839.708402,30.12,23.19,10,0.32
1841.258562,30.12,23.25,10,0.31
1841.802222,30.12,23.25,10,0.35
1842.234964,30.12,23.31,10,0.3
1842.778225,30.12,23.31,10,0.28
1843.212925,30.12,23.44,10,0.29
1843.754419,30.12,23.5,10,0.29
1844.301226,30.12,23.5,10,0.29
1844.733847,30.12,23.62,10,0.33
1845.273478,30.12,23.62,10,0.33
1845.814227,30.12,23.75,10,0.23
1846.248971,30.12,23.75,10,0.29
1846.793778,30.12,23.75,10,0.28
1847.228066,30.12,23.75,10,0.31
1847.774363,30.12,23.81,10,0.32
1848.318534,30.12,23.87,10,0.28
1848.752171,30.12,23.94,10,0.29
1849.294954,30.12,23.94,10,0.27
1849.733954,30.12,24,10,0.32
1850.275152,30.12,24,10,0.32
1851.252733,30.12,24.19,10,0.22
1851.798804,30.12,24.19,10,0.26
1852.342648,30.12,24.25,10,0.26
1852.777571,30.12,24.25,10,0.26
1853.32202,30.12,24.31,10,0.26
1853.755786,3012,24.31,10,0.29
1854.334084,30.19,24.44,10,0.32
1854.768762,30.19,0.44,10,0.25
1855.327726,30.19,24.44,10,0.26
1855.763683,30.19,24.56,10,0.26
1856.306751,30.19,24.56,10,0.25
1856.851921,30.19,24.56,10,0.25
1857.285158,30.19,24.56,10,0.21
1857.829604,30.19,24.62,10,0.25
1858.264254,30.19,24.62,10,0.25
1858.806767,30.19,24.69,10,0.25
1859.351007,30.19,24.75,10,0.29
1859.785066,30.19,24.75,10,0.22
1860.326169,30.19,24.81,10,0.24
1860.871718,30.19,24.81,10,0.23
1861.307193,30.19,24.81,1000,0.23
1861.849663,30.19,24.81,10,0.23
1862.284598,30.19,24.87,10,0.22
1862.827929,30.19,24.94,10,0.24
1863.373182,30.19,25,10,0.21
1863.814013,30.19,25,10,0.23
1864.35872,30.19,25,10,0.23
1864.791562,30.19,25.06,10,0.25
1865.336594,30.19,25.12,10,0.21
1865.882679,30.19,25.12,10,0.22
1866.317893,30.19,25.19,10,0.23
1866.856466,30.19,25.19,0,0.2
1867.291933,30.19,25.25,10,0.2
1867.833088,30.19,25.25,10,0.21
1868.378068,30.19,25.25,10,0.23
1868.813229,30.19,25.31,10,0.21
1869.353924,30.19,25.44,10,0.22
1869.896334,30.25,25.44,10,0.21
1870.328934,30.25,25.44,10,0.22
1870.874449,30.25,25.44,10,0.21
1871.309352,30.25,25.5,10,0.2
1871.850284,30.25,25.5,10,0.21
1873.343129,30.25,25.56,10,0.2
1873.888431,30.25,25.62,10,0.21
1874.323582,30.25,25.69,10,0.2
1874.865549,30.25,25.69,10,0.19
1875.413103,30.25,25.69,10,0.17
1875.847073,30.25,25.75,10,0.2
1876.391935,30.25,25.75,10,0.21
1876.824457,30.25,25.81,10,0.2
1877.36933,30.25,25.81,10,0.17
1877.911286,30.25,25.81,10,0.25
1878.343758,30.25,25.87,10,0.14
1878.887787,30.25,25.87,10,0.19
1879.32188,30.25,25.87,10,0.22
1879.864913,30.25,25.94,10,0.23
1880.412514,30.25,25.94,10,0.19
1880.845447,30.25,26,10,0.21
1881.38837,30.25,26,10,0.23
1881.932414,30.25,26.06,10,0.17
1882.367618,30.25,26.06,10,0.25
1882.907538,30.25,26.06,10,0.19
1883.342601,30.25,26.06,10,0.17
1883.888855,30.25,26.06,10,0.21
1884.431011,30.25,26.12,10,0.16
1884.864371,30.25,26.12,10,0.18
1885.410002,30.25,26.19,10,0.19
1885.844993,30.25,26.19,10,0.19
1886.391424,30.25,26.19,10,0.18
1886.938866,30.25,26.19,10,0.19
1887.373981,30.25,26.19,10,0.17
1887.926608,30.25,26.25,10,0.16
1888.36567,30.25,26.31,10,0.16
1888.916032,30.25,26.31,10,0.17
1889.35633,30.25,26.37,10,0.16
1889.903166,30.25,26.37,10,0.25
1890.447634,30.25,26.37,10,0.16
1890.8884,30.25,26.37,10,0.16
1891.441405,30.25,26.44,10,0.17
1891.88554,30.25,26.5,10,0.13
1892.432229,30.25,26.5,10,0.16
1892.867674,30.25,26.5,10,0.2
1893.960453,30.25,26.5,10,0.16
1894.39732,30.25,26.56,10,0.16
1894.938502,30.25,26.62,10,0.2
1895.373535,30.25,26.62,10,0.16
1895.917942,30.25,26.62,10,0.15
1896.460077,30.25,26.62,10,0.17
1896.894869,30.25,26.69,10,0.16
1897.43885,30.25,26.69,10,0.16
1897.982659,30.25,26.69,10,0.15
1898.419653,30.25,26.69,10,0.15
1898.961973,30.31,26.69,10,0.15
1899.400198,30.31,26.69,10,0.15
1899.9449,30.31,26.75,10,0.15
1900.486044,30.31,26.75,10,0.15
1900.923043,30.31,26.81,10,0.16
1901.467697,30.31,26.81,10,0.11
1901.901036,30.31,26.81,10,0.15
1902.439398,30.31,26.81,10,0.17
1902.984055,30.31,26.81,10,0.11
1903.418625,30.31,26.94,10,0.14
1903.964233,30.31,26.9,10,0.16
1904.400698,30.31,26.94,10,0.21
1904.946347,30.31,26.94,10,0.14
1905.491463,30.31,27,10,0.14
1905.927076,30.31,27,10,0.17
1906.47163,30.31,27,10,0.11
1906.904745,30.31,27,10,0.13
1907.448537,30.31,27,10,0.13
1908.009273,30.31,27,10,0.12
1908.446408,30.31,27,10,0.13
1908.991811,30.31,27.12,10,0.13
1909.425843,30.37,27.12,10,0.13
1909.96915,30.37,27.12,10,0.12
1910.512931,30.37,27.12,10,0.11
1910.950739,30.37,27.19,10,0.13
1911.494494,30.37,27.19,10,0.15
1911.929571,30.37,27.25,10,0.08
1912.47511,30.37,27.25,10,0.13
1913.018537,30.37,27.25,10,0.11
1913.453998,30.37,27.25,10,0.14
1913.998707,30.37,27.25,10,0.16
1914.432681,30.37,27.25,10,0.13
1914.97639,30.37,27.25,10,0.12
1915.521214,30.37,27.31,10,0.15
1915.957214,30.37,27.31,10,0.12
1916.499995,30.37,27.31,10,0.09
1916.934407,30.37,27.31,10,0.12
1917.476701,30.37,27.31,10,0.12
1918.020338,30.37,27.31,10,0.15
1918.455894,30.37,27.31,10,0.09
1918.99967,30.37,27.44,10,0.11
1919.545412,30.37,27.44,10,0.12
1919.981822,30.37,27.44,10,0.11
1920.524871,30.37,27.44,10,0.13
1920.958763,30.37,27.44,10,0.1
1921.498084,30.44,27.5,10,0.1
1922.04135,30.44,27.5,10,0.11
1922.476519,30.44,27.5,10,0.11
1923.022613,30.44,27.5,10,0.12
1923.45849,30.44,27.5,10,0.16
1924.001458,30.44,27.56,10,0.13
1924.547537,30.44,27.56,10,0.11
1924.983311,30.44,27.56,10,0.12
1925.528484,30.44,27.56,10,0.13
1925.962975,30.44,27.56,10,0.1
1926.507776,30.44,27.62,10,0.1
1927.049751,30.44,27.62,10,0.11
1927.485657,3044,27.62,10,0.1
1927.97963,30.44,27.62,10,0.13
1928.526199,30.44,27.62,10,0.12
1929.069732,30.44,27.69,10,0.13
1929.503088,30.44,27.69,10,0.11
1930.044147,30.44,27.69,10,0.09
1930.476483,30.44,27.69,10,0.11
1931.018033,30.44,27.69,10,0.11
1931.561716,30.44,27.69,10,0.11
1931.995511,30.44,27.69,10,0.1
1932.538919,30.44,27.69,10,0.13
1933.082427,30.44,27.75,10,0.1
1933.517812,30.44,27.75,10,0.12
1934.063678,30.44,27.81,10,0.11
1934.498278,30.44,27.81,10,0.1
1935.041511,30.44,27.81,10,0.13
1935.582226,30.44,27.81,10,0.09
1936.017717,30.44,27.87,10,0.11
1936.560088,30.44,27.87,10,0.08
1936.99657,30.44,27.87,10,0.11
1937.538734,30.44,27.87,10,0.1
1938.081882,30.44,27.94,10,0.1
1938.518479,30.44,27.94,10,0.1
1939.061028,30.44,27.94,10,0.1
1939.606143,30.44,27.94,1000,0.11
1940.040144,30.44,27.94,10,0.11
1940.583605,30.44,27.94,10,0.16
1941.02003,30.5,27.94,10,0.15
1941.563144,30.5,27.94,10,0.1
1942.111428,30.5,28,10,0.04
1942.549474,30.5,28,10,0.09
1943.102396,30.5,28,10,0.08
1943.544904,30.5,28,10,0.06
1944.095816,30.5,28,10,0.07
1944.5387,30.5,28,10,0.12
1945.090497,30.5,28.06,10,0.12
1945.5246,30.5,28.06,10,0.09
1946.069113,30.5,28.06,10,0.09
1946.617614,30.5,28.12,10,0.09
1947.056501,30.5,28.12,10,0.07
1947.600335,30.5,28.12,10,0.12
1948.032541,30.5,28.12,10,0.11
1948.577885,30.5,28.12,10,0.08
1949.119835,30.5,28.12,10,0.1
1949.554784,30.5,28.12,10,0.08
1950.098362,30.5,28.12,10,0.12
1950.537624,30.5,28.12,10,0.09
1951.081478,30.5,28.12,10,0.1
1951.62359,30.5,28.12,10,0.09
1952.058588,30.5,28.19,10,0.11
1952.605353,30.5,28.19,10,0.08
1953.04057,30.5,28.19,10,0.14
1953.586806,30.5,28.25,10,0.15
1954.130507,30.5,28.25,10,0.11
1954.568647,30.5,28.25,10,0.11
1955.113001,30.5,28.25,10,0.08
1955.546905,30.5,28.25,10,0.09
1956.092021,30.5,28.25,10,0.09
1956.634679,30.5,28.31,10,0.09
1957.069901,30.5,28.31,10,0.08
1957.617175,30.5,28.31,10,0.07
1958.053976,30.5,28.31,10,0.07
1958.595006,30.5,28.31,10,0.1
1959.139583,30.5,28.31,10,0.08
1959.574382,30.56,28.31,10,0.08
1960.116733,30.56,28.31,10,0.09
1960.662054,30.56,28.31,10,0.09
1961.640118,30.56,28.31,10,0.08
1962.0734,30.56,28.44,10,0.07
1962.622413,30.56,28.44,10,0.05
1963.166874,30.56,28.44,10,0.11
1963.603388,30.56,28.44,10,0.09
1964.145128,30.56,28.44,10,0.08
1964.581475,30.56,28.44,10,0.04
1965.124321,30.56,28.44,10,0.08
1965.668856,30.56,28.44,10,0.07
1966.105271,30.56,28.44,10,0.07
1966.649595,30.56,28.4,10,0.07
1967.084189,30.56,28.44,10,0.07
1967.631662,30.56,28.44,10,0.05
1968.173962,30.56,28.44,10,0.07
1968.609062,30.56,28.5,10,0.05
1969.153637,30.56,28.56,10,0.07
1969.587844,30.56,28.56,10,0.07
1970.130985,30.56,28.56,10,0.06
1970.674433,30.56,28.56,10,0.08
1971.111558,30.56,28.56,10,0.08
1971.656826,30.56,28.56,10,0.08
1972.095711,30.56,28.56,10,0.06
1972.63951,30.56,28.56,10,0.03
1973.184176,30.56,28.56,10,0.07
1973.617945,30.56,28.56,10,0.07
1974.161986,30.56,28.62,10,0.11
1974.599179,30.56,28.62,10,0.1
1975.141517,30.56,28.62,10,0.06
1975.68693,30.56,28.62,10,0.07
1976.120879,30.56,28.62,10,0.08
1976.666064,30.62,28.62,10,0.05
1977.211412,30.62,28.62,10,0.06
1977.643699,30.62,28.62,10,0.15
1978.184728,30.62,28.62,10,0.06
1978.619948,30.62,28.69,10,0.07
1979.164203,30.62,28.69,10,0
1979.70631,30.62,28.69,10,0.06
1980.141389,30.62,28.69,10,0.05
1980.68746,30.62,28.69,10,0.1
1981.122868,30.62,28.69,10,0.06
1981.668798,30.69,28.75,10,0.1
1982.211784,30.69,28.75,10,0.04
1982.648993,30.69,28.75,10,0.06
1983.190321,30.69,28.75,10,0.07
1983.73179,30.69,28.75,10,0.07
1984.166793,30.69,28.75,10,0.01
1984.713539,30.62,28.75,10,0.06
1985.153548,30.62,28.75,10,0.06
1985.706828,30.62,28.75,10,0.09
1986.143751,30.62,28.81,10,0.09
1986.687882,30.62,28.81,10,0.05
1987.229716,30.62,28.81,10,0.06
1987.664454,30.62,28.81,10,0.08
1988.206561,30.62,28.81,10,0.06
1988.646839,30.62,28.81,10,0.06
1989.189468,30.62,28.81,10,0.08
1989.730841,30.62,28.81,10,0.2
1990.164402,30.62,28.81,10,0.06
1990.70686,30.62,28.81,10,0.06
1991.249952,30.62,28.81,10,0.02
1991.685055,30.62,28.81,10,0.06
1992.230227,30.62,28.87,10,0.06
1992.663118,30.62,28.87,10,0.06
1993.204259,30.62,28.87,10,0.06
1993.750915,30.62,28.87,10,0.06
1994.184592,30.62,28.87,10,0
1994.742932,30.62,28.87,10,0.06
1995.179299,30.62,28.87,10,0.05
1995.725189,30.62,28.87,10,0.04
1996.271094,30.62,28.87,10,0.06
1996.707057,30.62,28.87,10,0
1997.250725,30.62,28.87,10,0.09
1997.685024,30.62,28.87,10,0.06
1998.231317,30.62,28.87,10,0.06
1998.774678,30.62,28.94,10,0.07
1999.211042,30.62,28.94,10,0.01
1999.751024,30.69,28.94,10,0
2000.758348,30.69,29,10,0
2001.189273,30.69,29,10,0.1
2001.733625,30.69,29,10,0.06
2002.277111,30.69,29,10,0.05
2002.712567,30.69,29,10,0.02
2003.257278,30.69,29,10,0.08
2003.691237,30.69,29,10,0.04
2004.234161,30.69,29,10,0.08
2004.776684,30.69,29,1000,0.11
2005.214918,30.69,29,10,0.06
2005.760172,30.69,29,10,0.09
2006.194578,30.69,29,10,0.05
2006.73937,30.69,29,10,0.05
2007.284021,30.69,29,10,0.02
2007.72237,30.69,29,10,0
2008.266142,30.69,29,10,0.05
2008.809345,30.69,29.06,10,0.05
2009.243962,30.69,29.06,10,0.06
2009.787924,30.69,29.06,10,0.06
2010.225714,30.69,29.06,10,0.05
2010.763935,30.69,29.06,10,0.07
2011.307197,30.69,29.06,10,0.05
2011.742148,30.69,29.06,10,0.02
2012.284311,30.69,29.06,10,0.12
2012.719888,30.69,29.06,10,0.05
2013.263758,30.69,29.06,10,0.05
2013.807394,30.69,29.06,10,0.05
2014.241623,30.69,29.06,10,0.01
2014.78605,30.69,29.06,10,0.04
2015.222695,30.69,29.06,10,0.05
2015.764771,30.69,29.06,10,0.11
2016.310212,30.69,29.06,10,0.07
2016.746714,30.69,29.12,10,0.05
2017.291192,30.69,29.12,10,0.05
2017.726244,30.69,29.12,10,0.04
2018.270743,30.69,29.12,10,0
2018.819383,30.69,29.12,10,0.07
2019.253274,30.69,29.12,10,0.04
2019.796488,30.69,29.12,10,0.04
2020.340637,30.69,29.12,10,0.05
2020.775726,30.69,29.12,10,0.06
2021.322145,30.69,29.1,10,0.05
2021.753305,30.69,29.12,10,0
2022.299892,30.69,29.19,10,0.04
2022.843493,30.69,29.19,10,0
2023.278544,30.69,29.19,10,0
2023.821267,30.69,29.19,10,0
2024.257504,30.69,29.19,10,0
2024.801779,30.69,29.19,10,1.54
2025.345331,30.69,29.19,10,0
2025.781965,30.69,29.19,10,0
2026.322336,30.69,29.19,10,0
2026.760489,30.69,29.19,10,1.12
2027.303925,30.69,29.19,10,0
2027.848239,30.69,2919,10,0
2028.280693,30.69,29.19,10,0
2028.82502,30.69,29.19,10,1.39
2029.258749,30.69,29.19,10,0.04
2029.803622,30.69,29.19,10,0
2030.347014,30.69,29.25,10,0
2030.78256,30.62,29.25,10,1.25
2031.325653,30.56,29.25,10,0.03
2031.868458,30.56,29.25,10,0
2032.301706,30.56,29.25,10,0
2032.842642,30.56,29.25,10,1.77
2033.279737,30.56,29.25,10,0
2033.822778,30.56,29.25,10,0
2034.365038,30.56,29.25,10,0
2034.799476,30.56,29.25,10,1.55
2035.342949,30.56,29.25,10,0
2035.778035,30.56,29.25,10,0
2036.321213,30.56,29.25,10,0
2036.862638,30.56,29.25,10,1.28
2037.300449,30.56,29.25,10,1.47
2037.845255,30.56,29.25,10,0
2038.386634,30.56,29.25,10,0
2038.822102,30.56,2925,10,0
2039.368076,30.5,29.25,10,0.23
2039.80498,30.5,29.25,10,0
2040.345402,30.5,29.25,10,0
2040.886535,30.5,29.25,10,0
2041.322787,30.5,29.25,10,0
2041.867063,30.5,29.25,10,0
2042.299318,3050,29.25,10,0
2042.871926,30.5,29.25,10,0
2043.306407,30.5,29.25,10,1.35
2043.855625,30.5,29.25,10,0.35
2044.401677,30.44,29.25,10,0
2044.840637,30.44,29.25,10,0
2045.390598,30.44,29.25,10,1.82
2045.832714,30.44,29.25,10,0.21
2046.384717,30.44,29.25,10,0
2046.825483,30.44,29.25,10,0
2047.369426,30.44,29.25,10,0
2047.917622,30.44,29.25,10,1.2
2048.359027,30.44,29.25,10,0
2048.912894,30.44,29.25,10,0
2049.353171,30.37,29.25,10,0
2049.89539,30.37,29.25,10,0
2050.327841,30.37,29.25,10,1.29
2050.873132,30.37,29.25,10,0
2051.415282,30.37,29.25,10,0
2051.850547,30.37,29.25,10,0
2052.393766,30.37,29.25,10,0
2052.828662,30.37,29.25,10,0.97
2053.374181,30.37,29.25,10,0.37
2053.915848,30.37,29.25,10,0
2054.350269,30.37,29.25,10,0
2054.891083,30.37,29.25,10,0
2055.434906,30.31,29.25,10,0
2055.869323,30.31,29.25,10,1.2
2056.412275,30.31,29.25,10,0
2056.84693,30.31,29.25,10,0
2057.38895,30.31,29.25,10,0
2057.935116,30.31,29.25,10,0
2058.368937,30.31,29.25,10,0
2058.912581,30.31,29.25,10,1.11
2059.347064,30.31,29.25,10,0.01
2059.891925,30.31,29.25,10,0.07
2060.434275,30.25,29.25,10,0
2060.869228,30.25,29.25,10,0
2061.411936,30.25,29.25,10,0
2061.954712,30.25,29.25,10,0
2062.391255,30.25,29.25,10,0.88
2062.937381,30.25,29.25,10,0.03
2063.372821,30.25,29.25,10,0
2063.918084,30.25,29.25,10,0
2064.462012,30.25,29.25,10,0
2064.895735,30.25,29.25,10,0
2065.440892,30.25,29.5,10,0.07
2065.877772,30.25,29.25,10,0.78
2066.418779,30.25,29.25,10,0
2067.399933,30.25,29.25,10,0
2067.945345,30.25,29.25,10,0
2068.379197,30.25,29.25,10,0
2068.923719,30.25,29.25,10,1.57
2069.468261,30.25,29.25,10,1.22
2069.901618,30.25,29.25,10,1.25
2070.447189,30.25,29.25,10,0
2070.880672,30.25,29.25,1000,0
2071.455993,30.25,29.25,10,0
2071.892744,30.25,29.25,10,0
2072.436572,30.25,29.25,10,1.35
2072.976495,30.25,29.25,10,0
2073.412563,30.25,29.25,10,0.1
2073.952802,30.25,29.25,10,0
2074.386757,30.25,29.25,10,0
2074.927298,30.25,29.25,10,0
2075.471389,30.25,29.25,10,1.38
2075.906765,30.25,29.25,10,0.18
2076.452201,30.25,29.25,10,0
2076.998535,30.25,29.25,10,0
2077.433371,30.25,29.25,10,0
2077.977117,30.25,29.25,10,0
2078.413684,30.19,29.25,10,0
2078.956875,30.19,29.25,10,1.11
2079.500564,30.19,29.25,10,0
2079.934485,30.19,29.25,10,0
2080.477027,30.19,29.25,10,0
2080.91274,30.19,29.25,10,0
2081.456949,30.19,2925,10,0
2082.000727,30.19,29.25,10,1.21
2082.437025,30.19,29.25,10,0.01
2082.984072,30.19,29.25,10,0
2083.416766,30.19,29.25,10,0
2083.958981,30.19,29.25,10,0
2084.503071,30.19,29.25,10,1.35
2084.937196,30.19,29.25,10,0
2085.480369,30.19,29.25,10,0
2085.916778,30.19,29.25,10,0
2086.459876,30.19,29.25,10,0
2087.005231,30.19,29.25,10,1.46
2087.441357,30.19,29.25,10,0.26
2087.984202,30.19,29.25,10,0
2088.524163,30.19,29.25,10,0
2088.958577,30.19,29.25,10,0
2089.503867,30.12,29.25,10,1.58
2089.937358,30.12,29.25,10,0
2090.477816,30.12,29.25,10,0
2091.022209,30.12,29.25,10,0
2091.459787,30.12,29.25,10,0
2092.003443,30.12,29.25,10,1.27
2092.442387,30.12,29.25,10,0.2
2092.986009,30.12,29.25,10,0
2093.533461,30.12,29.25,10,0
2093.971847,30.12,29.25,10,1.6
2094.516575,30.12,29.25,10,0.09
2094.951645,30.12,29.25,10,0
2095.496969,30.06,29.25,10,0
2096.043233,30.06,29.25,10,0
2096.478725,30.06,29.25,10,0
2097.021338,30.06,29.25,10,0
2097.453304,30.06,29.25,10,0
2097.99842,30.06,29.25,10,1.59
2098.544296,30.06,29.25,10,0
2098.978684,30.06,0.25,10,0
2099.535855,30.06,29.25,10,0
2099.969974,30.06,29.25,10,0
